,Ticket ID,Client ID,Ticket Status,Agent,Categoria,Brand,Creation Date,Last Update Date,Satisfação
308,2308,5846,Closed,Agent27,Category44,Brand0,2024-05-29,2024-05-30,Good
309,2201,6311,Closed,Agent21,Category28,Brand0,2024-05-29,2024-05-30,Unoffered
310,9493,15262,Closed,Agent2,Category52,Brand0,2024-05-29,2024-06-01,Unoffered
311,808,15827,Closed,Agent14,Category40,Brand0,2024-05-29,2024-05-30,Good
312,8489,3631,Closed,Agent25,Category39,Brand0,2024-05-29,2024-05-30,Unoffered
313,7296,4398,Closed,Agent26,Category36,Brand0,2024-05-29,2024-05-30,Unoffered
314,4991,4744,Closed,Agent4,Category38,Brand0,2024-05-29,2024-05-30,Good
315,4085,1951,Closed,Agent30,Category38,Brand0,2024-05-29,2024-05-30,Unoffered
316,17089,6288,Closed,Agent28,Category49,Brand0,2024-05-29,2024-05-30,Unoffered
317,4401,17533,Closed,Agent11,Category12,Brand0,2024-05-29,2024-05-30,Unoffered
318,16862,13102,Closed,Agent11,Category67,Brand0,2024-05-29,2024-05-30,Unoffered
319,12834,5386,Closed,Agent23,Category68,Brand0,2024-05-29,2024-06-01,Offered
320,11469,3171,Closed,Agent40,Category44,Brand0,2024-05-29,2024-05-30,Unoffered
321,9106,13451,Closed,Agent12,Category38,Brand0,2024-05-29,2024-05-30,Unoffered
322,9350,8753,Closed,Agent18,Category40,Brand0,2024-05-29,2024-05-30,Good
323,12121,7884,Closed,Agent25,Category39,Brand0,2024-05-29,2024-05-30,Good
324,5276,5515,Closed,Agent32,Category28,Brand0,2024-05-29,2024-05-30,Unoffered
325,3499,4854,Closed,Agent19,Category43,Brand0,2024-05-29,2024-05-30,Unoffered
326,17163,2721,Closed,Agent12,Category38,Brand0,2024-05-29,2024-05-30,Unoffered
327,1510,16710,Closed,Agent21,Category15,Brand0,2024-05-29,2024-05-30,Unoffered
328,2205,5487,Closed,Agent8,Category62,Brand0,2024-05-29,2024-05-30,Unoffered
329,18332,8668,Closed,Agent8,Category5,Brand0,2024-05-29,2024-05-30,Unoffered
330,241,6946,Closed,Agent27,Category5,Brand0,2024-05-29,2024-05-30,Good
331,8319,1116,Closed,Agent30,Category69,Brand0,2024-05-29,2024-05-30,Unoffered
332,3154,4320,Closed,Agent38,Category35,Brand0,2024-05-29,2024-05-29,Unoffered
333,2810,3725,Closed,Agent16,Category11,Brand0,2024-05-29,2024-06-01,Offered
334,15076,1703,Closed,Agent21,Category12,Brand0,2024-05-29,2024-05-30,Unoffered
335,9041,3125,Closed,Agent30,Category44,Brand0,2024-05-29,2024-05-30,Unoffered
336,14173,16114,Closed,Agent30,Category44,Brand0,2024-05-29,2024-05-30,Unoffered
337,5235,2691,Closed,Agent12,Category54,Brand0,2024-05-29,2024-06-05,Unoffered
338,18372,5484,Pending,Agent28,Category38,Brand0,2024-05-29,2024-05-29,Unoffered
339,8023,12298,Closed,Agent28,Category11,Brand0,2024-05-29,2024-05-30,Unoffered
340,663,17159,Closed,Agent11,Category39,Brand0,2024-05-29,2024-05-30,Unoffered
341,8845,6644,Closed,Agent28,Category70,Brand0,2024-05-29,2024-05-30,Unoffered
342,16425,11408,Closed,Agent40,Category44,Brand0,2024-05-29,2024-05-30,Unoffered
343,6270,1144,Closed,Agent13,Category10,Brand0,2024-05-29,2024-05-30,Unoffered
344,17157,15990,Closed,Agent9,Category38,Brand0,2024-05-29,2024-05-30,Good
345,8883,16440,Closed,Agent28,Category49,Brand0,2024-05-29,2024-05-30,Unoffered
346,10522,15397,Closed,Agent21,Category71,Brand0,2024-05-29,2024-05-30,Unoffered
347,2722,9124,Closed,Agent18,Category11,Brand0,2024-05-29,2024-06-01,Bad
348,9011,17790,Closed,Agent15,Category68,Brand0,2024-05-29,2024-05-30,Unoffered
349,8923,8288,Closed,Agent10,Category54,Brand0,2024-05-29,2024-06-04,Unoffered
350,8507,5843,Closed,Agent9,Category4,Brand0,2024-05-29,2024-05-30,Unoffered
351,4210,11647,Closed,Agent34,Category72,Brand0,2024-05-29,2024-05-30,Unoffered
352,1783,8644,Closed,Agent38,Category47,Brand0,2024-05-29,2024-05-29,Unoffered
353,11596,11571,Hold,Agent15,Category47,Brand0,2024-05-29,2024-06-04,Good
354,6524,6974,Closed,Agent13,Category73,Brand0,2024-05-29,2024-05-30,Unoffered
355,6953,9204,Closed,Agent11,Category6,Brand0,2024-05-29,2024-05-30,Unoffered
356,16926,13502,Closed,Agent21,Category38,Brand0,2024-05-29,2024-05-30,Unoffered
357,12374,5275,Closed,Agent30,Category12,Brand0,2024-05-29,2024-05-30,Good
358,17934,16048,Closed,Agent2,Category38,Brand0,2024-05-29,2024-06-01,Offered
359,721,4643,Closed,Agent25,Category44,Brand0,2024-05-29,2024-06-01,Offered
360,11745,16760,Closed,Agent19,Category44,Brand0,2024-05-29,2024-06-04,Unoffered
361,11920,4286,Closed,Agent6,Category10,Brand0,2024-05-29,2024-06-03,Offered
362,9171,1780,Closed,Agent40,Category74,Brand0,2024-05-29,2024-05-30,Unoffered
363,6043,10781,Closed,Agent35,Category47,Brand0,2024-05-29,2024-06-18,Unoffered
364,9267,10348,Solved,Agent41,Category14,Brand0,2024-05-29,2024-06-25,Unoffered
365,11685,2453,Closed,Agent14,Category13,Brand0,2024-05-29,2024-06-01,Good
366,1351,13929,Closed,Agent14,Category11,Brand0,2024-05-29,2024-05-30,Unoffered
367,7561,11445,Closed,Agent12,Category4,Brand0,2024-05-29,2024-06-04,Unoffered
368,9251,11898,Closed,Agent30,Category4,Brand0,2024-05-29,2024-05-30,Unoffered
369,13376,7019,Closed,Agent14,Category75,Brand0,2024-05-29,2024-05-30,Good
370,14507,5938,Closed,Agent28,Category38,Brand0,2024-05-29,2024-05-30,Unoffered
371,12935,9462,Closed,Agent14,Category11,Brand0,2024-05-29,2024-05-30,Unoffered
372,2549,4480,Closed,Agent14,Category76,Brand0,2024-05-29,2024-05-30,Unoffered
373,4144,12973,Closed,Agent13,Category65,Brand0,2024-05-29,2024-05-30,Unoffered
374,9015,7388,Closed,Agent12,Category38,Brand0,2024-05-29,2024-05-30,Good
375,14875,10076,Closed,Agent22,Category23,Brand0,2024-05-29,2024-05-30,Unoffered
376,7507,17101,Closed,Agent11,Category77,Brand0,2024-05-29,2024-05-30,Unoffered
377,727,6272,Closed,Agent22,Category10,Brand0,2024-05-29,2024-05-30,Unoffered
378,16648,4091,Closed,Agent18,Category50,Brand0,2024-05-29,2024-05-30,Unoffered
379,12087,18008,Closed,Agent9,Category10,Brand0,2024-05-29,2024-05-30,Unoffered
380,10798,15505,Closed,Agent21,Category78,Brand0,2024-05-29,2024-05-30,Good
381,453,11346,Closed,Agent8,Category11,Brand0,2024-05-29,2024-05-30,Unoffered
382,5812,11337,Closed,Agent21,Category24,Brand0,2024-05-29,2024-06-08,Unoffered
383,6500,5884,Closed,Agent30,Category61,Brand0,2024-05-29,2024-06-19,Unoffered
384,447,5914,Closed,Agent9,Category6,Brand0,2024-05-29,2024-05-30,Unoffered
385,1577,14189,Closed,Agent23,Category38,Brand0,2024-05-29,2024-05-30,Unoffered
386,15944,15576,Closed,Agent7,Category38,Brand0,2024-05-29,2024-05-30,Unoffered
387,12317,8318,Closed,Agent23,Category13,Brand0,2024-05-29,2024-05-30,Unoffered
388,2271,11216,Closed,Agent5,Category52,Brand0,2024-05-29,2024-06-03,Unoffered
389,11109,9599,Closed,Agent14,Category40,Brand0,2024-05-29,2024-05-30,Unoffered
390,7829,4506,Closed,Agent22,Category16,Brand0,2024-05-29,2024-05-30,Unoffered
391,10544,17010,Closed,Agent5,Category13,Brand0,2024-05-29,2024-06-01,Unoffered
392,12413,17225,Closed,Agent21,Category10,Brand0,2024-05-29,2024-05-30,Unoffered
393,1364,8784,Closed,Agent7,Category79,Brand0,2024-05-29,2024-05-30,Unoffered
394,8404,112,Closed,Agent14,Category80,Brand0,2024-05-29,2024-05-30,Good
395,13733,14181,Closed,Agent11,Category31,Brand0,2024-05-29,2024-05-30,Unoffered
396,4211,18165,Closed,Agent11,Category63,Brand0,2024-05-29,2024-06-01,Unoffered
397,13781,13840,Closed,Agent10,Category10,Brand0,2024-05-29,2024-05-30,Unoffered
398,7151,11923,Closed,Agent39,Category63,Brand0,2024-05-29,2024-05-30,Good
399,117,7068,Closed,Agent13,Category38,Brand0,2024-05-29,2024-05-30,Unoffered
400,4114,15933,Closed,Agent10,Category3,Brand0,2024-05-29,2024-05-30,Unoffered
401,15611,10850,Closed,Agent8,Category81,Brand0,2024-05-29,2024-05-30,Good
402,17700,8259,Closed,Agent28,Category16,Brand0,2024-05-29,2024-05-30,Good
403,16196,3087,Closed,Agent8,Category12,Brand0,2024-05-29,2024-05-30,Unoffered
404,6954,11333,Closed,Agent9,Category7,Brand0,2024-05-29,2024-06-18,Unoffered
405,9761,4519,Closed,Agent13,Category10,Brand0,2024-05-29,2024-05-30,Unoffered
406,8941,7898,Closed,Agent38,Category58,Brand0,2024-05-29,2024-05-29,Unoffered
407,7908,11639,Closed,Agent17,Category82,Brand0,2024-05-29,2024-05-30,Good
408,5330,8241,Closed,Agent7,Category23,Brand0,2024-05-29,2024-05-30,Unoffered
409,14238,1397,Closed,Agent14,Category83,Brand0,2024-05-29,2024-06-07,Unoffered
410,8582,9418,Hold,Agent13,Category83,Brand0,2024-05-29,2024-06-07,Unoffered
411,12019,11264,Closed,Agent28,Category5,Brand0,2024-05-29,2024-06-06,Unoffered
412,5106,17759,Closed,Agent12,Category84,Brand0,2024-05-29,2024-05-30,Unoffered
413,7632,13554,Closed,Agent13,Category11,Brand0,2024-05-29,2024-05-30,Unoffered
414,14402,8496,Closed,Agent8,Category85,Brand0,2024-05-29,2024-05-30,Unoffered
415,16989,1476,Closed,Agent10,Category74,Brand0,2024-05-29,2024-05-30,Unoffered
416,7864,11386,Closed,Agent18,Category3,Brand0,2024-05-29,2024-05-30,Unoffered
417,2372,12072,Closed,Agent28,Category27,Brand0,2024-05-29,2024-05-30,Unoffered
418,9699,17146,Closed,Agent30,Category62,Brand0,2024-05-29,2024-05-30,Good
419,10842,7051,Closed,Agent13,Category31,Brand0,2024-05-29,2024-06-01,Unoffered
420,10394,7650,Closed,Agent17,Category28,Brand0,2024-05-29,2024-05-30,Unoffered
421,17955,14571,Pending,Agent23,Category80,Brand0,2024-05-29,2024-05-29,Unoffered
422,7228,11741,Closed,Agent18,Category34,Brand0,2024-05-29,2024-05-30,Good
423,15806,11205,Closed,Agent22,Category4,Brand0,2024-05-29,2024-05-30,Good
424,17686,9968,Closed,Agent8,Category10,Brand0,2024-05-29,2024-05-30,Good
425,86,14191,Closed,Agent18,Category38,Brand0,2024-05-29,2024-05-30,Unoffered
426,9738,10379,Closed,Agent4,Category36,Brand0,2024-05-29,2024-06-01,Offered
427,13645,11639,Closed,Agent30,Category44,Brand0,2024-05-29,2024-05-30,Unoffered
428,11997,8755,Closed,Agent42,Category54,Brand0,2024-05-29,2024-05-30,Unoffered
429,15768,18370,Closed,Agent30,Category11,Brand0,2024-05-29,2024-05-30,Unoffered
430,32,11221,Closed,Agent9,Category86,Brand0,2024-05-29,2024-05-30,Unoffered
431,3586,11727,Closed,Agent22,Category87,Brand0,2024-05-29,2024-05-30,Unoffered
432,11518,8830,Closed,Agent23,Category47,Brand0,2024-05-29,2024-05-30,Unoffered
433,13454,10078,Closed,Agent10,Category13,Brand0,2024-05-29,2024-05-30,Unoffered
434,17938,13613,Closed,Agent24,Category44,Brand0,2024-05-29,2024-05-30,Unoffered
435,16350,10369,Closed,Agent17,Category28,Brand0,2024-05-29,2024-05-30,Unoffered
436,3305,4572,Closed,Agent41,Category4,Brand0,2024-05-29,2024-06-03,Unoffered
437,5870,8392,Closed,Agent23,Category1,Brand0,2024-05-29,2024-05-30,Good
438,10244,14611,Closed,Agent14,Category38,Brand0,2024-05-29,2024-05-30,Unoffered
439,12733,17404,Closed,Agent2,Category45,Brand0,2024-05-29,2024-06-01,Unoffered
440,9155,9503,Closed,Agent21,Category28,Brand0,2024-05-29,2024-05-30,Unoffered
441,16271,4495,Closed,Agent20,Category38,Brand0,2024-05-29,2024-06-01,Offered
442,9919,5042,Closed,Agent22,Category50,Brand0,2024-05-29,2024-05-30,Unoffered
443,6972,16611,Closed,Agent17,Category22,Brand0,2024-05-29,2024-05-30,Unoffered
444,2736,9924,Closed,Agent32,Category11,Brand0,2024-05-29,2024-05-30,Unoffered
445,16297,12079,Closed,Agent23,Category38,Brand0,2024-05-29,2024-05-30,Unoffered
446,2555,11833,Closed,Agent6,Category12,Brand0,2024-05-29,2024-06-03,Offered
447,437,7343,Closed,Agent28,Category11,Brand0,2024-05-29,2024-05-30,Unoffered
448,11809,13414,Closed,Agent2,Category44,Brand0,2024-05-29,2024-06-01,Offered
449,10826,16553,Closed,Agent30,Category12,Brand0,2024-05-29,2024-05-30,Unoffered
450,8427,14542,Closed,Agent17,Category22,Brand0,2024-05-29,2024-05-30,Unoffered
451,13225,11625,Closed,Agent9,Category39,Brand0,2024-05-29,2024-06-04,Unoffered
452,13277,4508,Closed,Agent30,Category3,Brand0,2024-05-29,2024-05-30,Unoffered
453,5831,16411,Closed,Agent28,Category31,Brand0,2024-05-29,2024-05-30,Unoffered
454,12833,18016,Closed,Agent39,Category41,Brand0,2024-05-29,2024-05-30,Unoffered
455,243,709,Closed,Agent8,Category5,Brand0,2024-05-29,2024-06-20,Unoffered
456,10138,9556,Closed,Agent41,Category13,Brand0,2024-05-29,2024-06-06,Unoffered
457,9862,5787,Closed,Agent10,Category13,Brand0,2024-05-29,2024-05-30,Unoffered
458,16813,2199,Closed,Agent12,Category84,Brand0,2024-05-29,2024-05-30,Unoffered
459,14130,17569,Closed,Agent4,Category88,Brand0,2024-05-29,2024-06-15,Unoffered
460,17931,2212,Closed,Agent28,Category1,Brand0,2024-05-29,2024-05-30,Unoffered
461,6559,1290,Closed,Agent23,Category4,Brand0,2024-05-29,2024-05-30,Good
462,17141,817,Closed,Agent23,Category1,Brand0,2024-05-29,2024-05-30,Unoffered
463,4796,17536,Closed,Agent12,Category14,Brand0,2024-05-29,2024-05-30,Unoffered
464,2717,15543,Closed,Agent9,Category10,Brand0,2024-05-29,2024-05-30,Unoffered
465,3424,18350,Closed,Agent27,Category60,Brand0,2024-05-29,2024-06-07,Unoffered
466,2472,10152,Closed,Agent34,Category89,Brand0,2024-05-29,2024-05-30,Unoffered
467,6380,865,Closed,Agent23,Category13,Brand0,2024-05-29,2024-05-30,Unoffered
468,12348,3936,Closed,Agent38,Category90,Brand0,2024-05-29,2024-05-30,Unoffered
469,8779,2158,Closed,Agent38,Category60,Brand0,2024-05-29,2024-05-30,Unoffered
470,17807,849,Closed,Agent38,Category91,Brand0,2024-05-29,2024-05-30,Unoffered
471,4471,6280,Closed,Agent40,Category84,Brand0,2024-05-29,2024-06-01,Bad
472,12159,7022,Closed,Agent25,Category90,Brand0,2024-05-29,2024-06-06,Offered
473,8441,793,Closed,Agent14,Category23,Brand0,2024-05-29,2024-05-30,Unoffered
474,3837,8783,Solved,Agent25,Category66,Brand0,2024-05-29,2024-06-27,Good
475,11641,2955,Closed,Agent22,Category13,Brand0,2024-05-29,2024-05-30,Good
476,11540,17410,Closed,Agent23,Category7,Brand0,2024-05-29,2024-05-30,Unoffered
477,9093,2965,Closed,Agent4,Category82,Brand0,2024-05-29,2024-06-01,Offered
478,11175,14127,Closed,Agent23,Category41,Brand0,2024-05-29,2024-05-30,Unoffered
479,2843,1787,Closed,Agent17,Category13,Brand0,2024-05-29,2024-05-30,Unoffered
480,4101,3185,Closed,Agent13,Category92,Brand0,2024-05-29,2024-05-30,Unoffered
481,3214,332,Closed,Agent12,Category73,Brand0,2024-05-29,2024-05-30,Unoffered
482,15399,8938,Closed,Agent35,Category44,Brand0,2024-05-29,2024-06-04,Unoffered
483,15270,13162,Closed,Agent10,Category38,Brand0,2024-05-29,2024-05-30,Unoffered
484,2231,12498,Closed,Agent14,Category11,Brand0,2024-05-29,2024-06-01,Offered
485,6933,6360,Closed,Agent13,Category43,Brand0,2024-05-29,2024-06-06,Unoffered
486,17137,11245,Closed,Agent14,Category64,Brand0,2024-05-29,2024-06-01,Unoffered
487,4856,10198,Closed,Agent18,Category5,Brand0,2024-05-29,2024-05-30,Good
488,9637,4470,Closed,Agent40,Category10,Brand0,2024-05-29,2024-05-30,Unoffered
489,13387,16902,Closed,Agent30,Category4,Brand0,2024-05-29,2024-05-30,Unoffered
490,15248,2396,Closed,Agent4,Category6,Brand0,2024-05-29,2024-06-03,Good
491,3063,12275,Closed,Agent10,Category74,Brand0,2024-05-29,2024-05-30,Unoffered
492,1390,5889,Closed,Agent25,Category2,Brand0,2024-05-29,2024-06-04,Unoffered
493,1333,11125,Closed,Agent38,Category54,Brand0,2024-05-29,2024-05-30,Unoffered
494,17251,15593,Hold,Agent13,Category93,Brand0,2024-05-29,2024-05-29,Unoffered
495,15054,11491,Closed,Agent14,Category64,Brand0,2024-05-29,2024-05-30,Unoffered
496,17696,2666,Closed,Agent18,Category49,Brand0,2024-05-29,2024-05-30,Unoffered
497,14001,4525,Closed,Agent11,Category38,Brand0,2024-05-29,2024-05-30,Unoffered
498,999,6794,Closed,Agent5,Category11,Brand0,2024-05-29,2024-06-01,Unoffered
499,309,6286,Closed,Agent11,Category38,Brand0,2024-05-29,2024-05-30,Unoffered
500,16200,15095,Closed,Agent18,Category94,Brand0,2024-05-29,2024-05-30,Unoffered
501,18077,648,Closed,Agent11,Category67,Brand0,2024-05-29,2024-05-30,Unoffered
502,11568,8085,Closed,Agent30,Category1,Brand0,2024-05-29,2024-05-30,Unoffered
503,8218,7792,Closed,Agent11,Category67,Brand0,2024-05-29,2024-05-30,Unoffered
504,560,17794,Closed,Agent11,Category44,Brand0,2024-05-29,2024-05-30,Good
505,5425,4204,Closed,Agent22,Category64,Brand0,2024-05-29,2024-05-30,Good
506,16275,7996,Closed,Agent12,Category29,Brand0,2024-05-29,2024-05-30,Unoffered
507,6645,11992,Closed,Agent12,Category38,Brand0,2024-05-29,2024-05-30,Unoffered
508,3494,14493,Solved,Agent41,Category61,Brand0,2024-05-29,2024-06-25,Unoffered
509,6553,3205,Closed,Agent12,Category38,Brand0,2024-05-29,2024-05-30,Unoffered
510,13454,15636,Closed,Agent6,Category15,Brand0,2024-05-29,2024-06-01,Offered
511,1757,5026,Closed,Agent22,Category91,Brand0,2024-05-29,2024-05-30,Unoffered
512,16942,1117,Closed,Agent10,Category41,Brand0,2024-05-29,2024-05-30,Unoffered
513,2362,14834,Closed,Agent9,Category38,Brand0,2024-05-29,2024-05-30,Unoffered
514,8291,6316,Closed,Agent30,Category26,Brand0,2024-05-29,2024-05-30,Good
515,10236,1492,Closed,Agent22,Category49,Brand0,2024-05-29,2024-06-03,Bad
516,11414,11177,Closed,Agent38,Category95,Brand0,2024-05-29,2024-05-30,Unoffered
517,8909,14781,Closed,Agent30,Category29,Brand0,2024-05-29,2024-05-30,Unoffered
518,7026,2090,Closed,Agent30,Category14,Brand0,2024-05-29,2024-05-30,Unoffered
519,14532,10748,Closed,Agent18,Category76,Brand0,2024-05-29,2024-05-30,Unoffered
520,12458,10600,Closed,Agent28,Category11,Brand0,2024-05-29,2024-06-01,Unoffered
521,11086,538,Closed,Agent18,Category70,Brand0,2024-05-29,2024-05-30,Unoffered
522,4853,17899,Closed,Agent30,Category38,Brand0,2024-05-29,2024-05-30,Unoffered
523,6658,1927,Closed,Agent9,Category10,Brand0,2024-05-29,2024-05-30,Unoffered
524,9767,12878,Closed,Agent30,Category74,Brand0,2024-05-29,2024-05-30,Unoffered
525,8841,4708,Closed,Agent5,Category11,Brand0,2024-05-29,2024-06-01,Unoffered
526,10945,8017,Closed,Agent5,Category11,Brand0,2024-05-29,2024-06-01,Unoffered
527,16108,9437,Closed,Agent5,Category36,Brand0,2024-05-29,2024-06-07,Unoffered
528,7871,18230,Closed,Agent9,Category38,Brand0,2024-05-29,2024-05-30,Unoffered
529,5685,4337,Closed,Agent39,Category81,Brand0,2024-05-29,2024-05-30,Unoffered
530,3473,8604,Hold,Agent27,Category96,Brand0,2024-05-29,2024-05-29,Unoffered
531,2378,17384,Closed,Agent3,Category97,Brand0,2024-05-29,2024-06-02,Unoffered
532,14265,1729,Closed,Agent10,Category82,Brand0,2024-05-29,2024-05-30,Unoffered
533,4425,13680,Hold,Agent5,Category98,Brand0,2024-05-29,2024-05-29,Unoffered
534,6845,1671,Closed,Agent11,Category60,Brand0,2024-05-29,2024-05-30,Unoffered
535,300,16139,Closed,Agent10,Category5,Brand0,2024-05-29,2024-05-30,Unoffered
536,5816,10307,Closed,Agent17,Category41,Brand0,2024-05-29,2024-05-30,Good
537,3428,11226,Closed,Agent9,Category20,Brand0,2024-05-29,2024-05-30,Unoffered
538,13733,5928,Closed,Agent20,Category10,Brand0,2024-05-29,2024-06-04,Unoffered
539,10028,8969,Closed,Agent13,Category94,Brand0,2024-05-29,2024-05-30,Unoffered
540,6005,9623,Closed,Agent11,Category77,Brand0,2024-05-29,2024-05-30,Unoffered
541,3975,4513,Closed,Agent11,Category4,Brand0,2024-05-29,2024-05-30,Unoffered
542,12811,10011,Closed,Agent19,Category13,Brand0,2024-05-29,2024-06-25,Unoffered
543,8328,13299,Closed,Agent13,Category99,Brand0,2024-05-29,2024-05-30,Good
544,17194,1256,Closed,Agent40,Category80,Brand0,2024-05-29,2024-06-01,Offered
545,6773,10381,Closed,Agent5,Category11,Brand0,2024-05-29,2024-06-01,Unoffered
546,3932,5103,Closed,Agent30,Category11,Brand0,2024-05-29,2024-05-30,Unoffered
547,10887,14487,Closed,Agent10,Category77,Brand0,2024-05-29,2024-05-30,Unoffered
548,7504,4663,Closed,Agent14,Category1,Brand0,2024-05-29,2024-05-30,Good
549,5011,9419,Closed,Agent10,Category77,Brand0,2024-05-29,2024-05-30,Unoffered
550,16971,12572,Closed,Agent14,Category100,Brand0,2024-05-29,2024-05-30,Unoffered
551,13866,9194,Closed,Agent28,Category83,Brand0,2024-05-29,2024-06-08,Good
552,8573,11081,Closed,Agent10,Category101,Brand0,2024-05-29,2024-05-30,Good
553,1790,13710,Closed,Agent5,Category74,Brand0,2024-05-29,2024-06-01,Offered
554,11988,11290,Closed,Agent18,Category5,Brand0,2024-05-29,2024-05-30,Unoffered
555,9569,4776,Closed,Agent14,Category12,Brand0,2024-05-29,2024-05-30,Unoffered
556,12011,8176,Closed,Agent15,Category5,Brand0,2024-05-29,2024-05-30,Good
557,2420,18318,Closed,Agent18,Category38,Brand0,2024-05-29,2024-05-30,Unoffered
558,133,1697,Closed,Agent18,Category14,Brand0,2024-05-29,2024-05-30,Unoffered
559,11181,6282,Closed,Agent18,Category38,Brand0,2024-05-29,2024-05-30,Unoffered
560,640,5482,Closed,Agent15,Category4,Brand0,2024-05-29,2024-05-30,Unoffered
561,16609,8083,Closed,Agent7,Category102,Brand0,2024-05-29,2024-06-01,Good
562,16025,6116,Closed,Agent7,Category5,Brand0,2024-05-29,2024-05-30,Unoffered
563,3472,8800,Closed,Agent7,Category103,Brand0,2024-05-29,2024-05-30,Unoffered
564,12021,6810,Closed,Agent13,Category11,Brand0,2024-05-29,2024-05-30,Unoffered
565,1533,16378,Closed,Agent7,Category104,Brand0,2024-05-29,2024-05-30,Good
566,2445,10077,Closed,Agent6,Category10,Brand0,2024-05-29,2024-06-01,Offered
567,16456,15152,Closed,Agent25,Category105,Brand0,2024-05-29,2024-06-01,Unoffered
568,4657,2172,Closed,Agent31,Category11,Brand0,2024-05-29,2024-05-31,Unoffered
